140449503481040,350,0,1,9814,6,"(10, 2)",BUSH,0,0
140449503479984,350,0,1,2314,6,"(10, 5)",BUSH,1,0
140449503480944,350,0,1,5314,6,"(10, 13)",BUSH,4,0
140449503531360,350,1,0,2314,6,"(11, 0)",OPEN,1,0
140449503480992,350,0,1,3814,6,"(11, 7)",BUSH,0,0
140449503527120,350,0,1,9814,5,"(12, 5)",BUSH,2,0
140449503527024,350,0,1,5314,6,"(12, 5)",BUSH,2,0
140449503531216,350,1,0,2314,6,"(12, 7)",OPEN,1,0
140449503481568,350,0,1,8314,6,"(13, 1)",BUSH,3,0
140449503531120,350,0,1,8314,6,"(13, 8)",BUSH,0,0
140449503527312,350,0,1,5314,6,"(13, 8)",BUSH,0,0
140449503480848,350,0,1,6814,6,"(13, 9)",BUSH,5,0
140449503481136,350,0,1,9814,6,"(13, 9)",BUSH,5,0
140449503480656,350,0,1,8314,6,"(13, 13)",BUSH,1,0
140449503480896,350,0,1,6814,5,"(14, 7)",BUSH,2,0
140449503481424,350,0,1,3814,6,"(14, 8)",BUSH,4,0
140449503527168,350,0,1,11314,6,"(14, 14)",BUSH,0,0
140449503531360,400,1,0,8314,6,"(0, 4)",OPEN,1,0
140449503481424,400,0,1,11314,6,"(1, 8)",BUSH,0,0
140449503481808,400,0,1,2314,6,"(1, 10)",BUSH,0,0
140449503481616,400,0,1,5314,6,"(3, 4)",BUSH,0,0
140449503481328,400,0,1,5314,6,"(3, 5)",BUSH,1,0
140449503527024,400,0,1,814,6,"(3, 7)",BUSH,1,0
140449503477824,400,0,1,2314,6,"(3, 9)",BUSH,0,0
140449503527360,400,0,1,3814,6,"(4, 3)",BUSH,0,0
140449503530528,400,0,1,5314,6,"(4, 4)",BUSH,2,0
140449503480848,400,0,1,11314,6,"(5, 2)",BUSH,0,0
140449503528176,400,0,1,2314,6,"(5, 8)",BUSH,0,0
140449503480944,400,0,1,6814,6,"(5, 10)",BUSH,2,0
140449503531216,400,1,0,814,6,"(5, 14)",OPEN,2,0
140449503481472,400,0,1,9814,6,"(6, 5)",BUSH,1,0
140449503481568,400,0,1,6814,6,"(6, 12)",BUSH,0,0
140449503527168,400,0,1,2314,5,"(7, 11)",BUSH,1,0
140449503530288,400,0,1,5314,6,"(7, 11)",BUSH,1,0
140449503531312,400,1,0,3814,6,"(7, 12)",OPEN,1,0
140449503480992,400,0,1,6814,6,"(8, 2)",BUSH,0,0
140449503527120,400,0,1,3814,6,"(8, 12)",BUSH,0,0
140449503480656,400,0,1,3814,6,"(8, 14)",BUSH,0,0
140449503528080,400,0,1,5314,6,"(8, 14)",BUSH,0,0
140449503236400,400,0,1,814,6,"(9, 0)",BUSH,0,0
140449503481136,400,0,1,6814,6,"(9, 2)",BUSH,2,0
140449503477872,400,0,1,6814,6,"(9, 13)",BUSH,1,0
140449503479984,400,0,1,5314,6,"(9, 14)",BUSH,0,0
